"Plot Title: 20733886"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20733886, SEN S/N: 20733886)","Intensity, Lux (LGR S/N: 20733886, SEN S/N: 20733886)","GDD, DDc (LGR S/N: 20733886)","Bad Battery (LGR S/N: 20733886)","End Of File (LGR S/N: 20733886)"
1916,02/09/20 01:00:00 PM,4.831,2152.8,,,
1917,02/09/20 02:00:00 PM,4.831,1722.2,,,
1918,02/09/20 03:00:00 PM,4.831,1377.8,,,
1919,02/09/20 04:00:00 PM,4.727,430.6,,,
1920,02/09/20 05:00:00 PM,4.727,86.1,,,
1921,02/09/20 06:00:00 PM,4.623,0.0,,,
1922,02/09/20 07:00:00 PM,4.623,0.0,,,
1923,02/09/20 08:00:00 PM,4.623,0.0,,,
1924,02/09/20 09:00:00 PM,4.623,0.0,,,
1925,02/09/20 10:00:00 PM,4.623,0.0,,,
1926,02/09/20 11:00:00 PM,4.623,0.0,,,
1927,02/10/20 12:00:00 AM,4.623,0.0,,,
1928,02/10/20 01:00:00 AM,4.623,0.0,,,
1929,02/10/20 02:00:00 AM,4.623,0.0,,,
1930,02/10/20 03:00:00 AM,4.623,0.0,,,
1931,02/10/20 04:00:00 AM,4.623,0.0,,,
1932,02/10/20 05:00:00 AM,4.623,0.0,,,
1933,02/10/20 06:00:00 AM,4.623,0.0,,,
1934,02/10/20 07:00:00 AM,4.623,0.0,,,
1935,02/10/20 08:00:00 AM,4.623,96.9,,,
1936,02/10/20 09:00:00 AM,4.727,968.8,,,
1937,02/10/20 10:00:00 AM,4.727,1550.0,,,
1938,02/10/20 11:00:00 AM,4.831,1980.6,,,
1939,02/10/20 12:00:00 PM,4.831,2238.9,0.000,,
1940,02/10/20 01:00:00 PM,4.934,2238.9,,,
1941,02/10/20 02:00:00 PM,4.831,1980.6,,,
1942,02/10/20 03:00:00 PM,4.831,1463.9,,,
1943,02/10/20 04:00:00 PM,4.727,441.3,,,
1944,02/10/20 05:00:00 PM,4.727,75.3,,,
1945,02/10/20 06:00:00 PM,4.727,0.0,,,
1946,02/10/20 07:00:00 PM,4.727,0.0,,,
1947,02/10/20 08:00:00 PM,4.727,0.0,,,
1948,02/10/20 09:00:00 PM,4.727,0.0,,,
1949,02/10/20 10:00:00 PM,4.623,0.0,,,
1950,02/10/20 11:00:00 PM,4.623,0.0,,,
1951,02/11/20 12:00:00 AM,4.623,0.0,,,
1952,02/11/20 01:00:00 AM,4.623,0.0,,,
1953,02/11/20 02:00:00 AM,4.623,0.0,,,
1954,02/11/20 03:00:00 AM,4.623,0.0,,,
1955,02/11/20 04:00:00 AM,4.623,0.0,,,
1956,02/11/20 05:00:00 AM,4.623,0.0,,,
1957,02/11/20 06:00:00 AM,4.623,0.0,,,
1958,02/11/20 07:00:00 AM,4.623,0.0,,,
1959,02/11/20 08:00:00 AM,4.623,96.9,,,
1960,02/11/20 09:00:00 AM,4.727,968.8,,,
1961,02/11/20 10:00:00 AM,4.831,1550.0,,,
1962,02/11/20 11:00:00 AM,4.831,1980.6,,,
1963,02/11/20 12:00:00 PM,4.831,2325.0,0.000,,
1964,02/11/20 01:00:00 PM,4.934,2325.0,,,
1965,02/11/20 02:00:00 PM,4.934,2066.7,,,
1966,02/11/20 03:00:00 PM,4.831,1550.0,,,
1967,02/11/20 04:00:00 PM,4.727,344.4,,,
1968,02/11/20 05:00:00 PM,4.727,139.9,,,
1969,02/11/20 06:00:00 PM,4.727,0.0,,,
1970,02/11/20 07:00:00 PM,4.727,0.0,,,
1971,02/11/20 08:00:00 PM,4.727,0.0,,,
1972,02/11/20 09:00:00 PM,4.727,0.0,,,
1973,02/11/20 10:00:00 PM,4.623,0.0,,,
1974,02/11/20 11:00:00 PM,4.727,0.0,,,
1975,02/12/20 12:00:00 AM,4.623,0.0,,,
1976,02/12/20 01:00:00 AM,4.727,0.0,,,
1977,02/12/20 02:00:00 AM,4.623,0.0,,,
1978,02/12/20 03:00:00 AM,4.623,0.0,,,
1979,02/12/20 04:00:00 AM,4.623,0.0,,,
1980,02/12/20 05:00:00 AM,4.623,0.0,,,
1981,02/12/20 06:00:00 AM,4.623,0.0,,,
1982,02/12/20 07:00:00 AM,4.623,0.0,,,
1983,02/12/20 08:00:00 AM,4.623,150.7,,,
1984,02/12/20 09:00:00 AM,4.727,1033.3,,,
1985,02/12/20 10:00:00 AM,4.831,1636.1,,,
1986,02/12/20 11:00:00 AM,4.831,2152.8,,,
1987,02/12/20 12:00:00 PM,4.727,731.9,0.000,,
1988,02/12/20 01:00:00 PM,4.831,2325.0,,,
1989,02/12/20 02:00:00 PM,4.934,2669.5,,,
1990,02/12/20 03:00:00 PM,4.831,1108.7,,,
1991,02/12/20 04:00:00 PM,4.727,409.0,,,
1992,02/12/20 05:00:00 PM,4.727,86.1,,,
1993,02/12/20 06:00:00 PM,4.727,0.0,,,
1994,02/12/20 07:00:00 PM,4.727,0.0,,,
1995,02/12/20 08:00:00 PM,4.727,0.0,,,
1996,02/12/20 09:00:00 PM,4.727,0.0,,,
1997,02/12/20 10:00:00 PM,4.623,0.0,,,
1998,02/12/20 11:00:00 PM,4.623,0.0,,,
1999,02/13/20 12:00:00 AM,4.623,0.0,,,
2000,02/13/20 01:00:00 AM,4.623,0.0,,,
2001,02/13/20 02:00:00 AM,4.623,0.0,,,
2002,02/13/20 03:00:00 AM,4.623,0.0,,,
2003,02/13/20 04:00:00 AM,4.623,0.0,,,
2004,02/13/20 05:00:00 AM,4.623,0.0,,,
2005,02/13/20 06:00:00 AM,4.623,0.0,,,
2006,02/13/20 07:00:00 AM,4.623,0.0,,,
2007,02/13/20 08:00:00 AM,4.623,107.6,,,
2008,02/13/20 09:00:00 AM,4.727,979.5,,,
2009,02/13/20 10:00:00 AM,4.831,1636.1,,,
2010,02/13/20 11:00:00 AM,4.831,2152.8,,,
2011,02/13/20 12:00:00 PM,4.934,2411.1,0.000,,
2012,02/13/20 01:00:00 PM,4.934,2411.1,,,
2013,02/13/20 02:00:00 PM,4.934,2152.8,,,
2014,02/13/20 03:00:00 PM,4.831,1636.1,,,
2015,02/13/20 04:00:00 PM,4.831,602.8,,,
2016,02/13/20 05:00:00 PM,4.727,75.3,,,
2017,02/13/20 06:00:00 PM,4.727,0.0,,,
2018,02/13/20 07:00:00 PM,4.727,0.0,,,
2019,02/13/20 08:00:00 PM,4.727,0.0,,,
2020,02/13/20 09:00:00 PM,4.727,0.0,,,
2021,02/13/20 10:00:00 PM,4.727,0.0,,,
2022,02/13/20 11:00:00 PM,4.727,0.0,,,
2023,02/14/20 12:00:00 AM,4.623,0.0,,,
2024,02/14/20 01:00:00 AM,4.727,0.0,,,
2025,02/14/20 02:00:00 AM,4.727,0.0,,,
2026,02/14/20 03:00:00 AM,4.623,0.0,,,
2027,02/14/20 04:00:00 AM,4.727,0.0,,,
2028,02/14/20 05:00:00 AM,4.623,0.0,,,
2029,02/14/20 06:00:00 AM,4.623,0.0,,,
2030,02/14/20 07:00:00 AM,4.623,0.0,,,
2031,02/14/20 08:00:00 AM,4.623,150.7,,,
2032,02/14/20 09:00:00 AM,4.727,1022.6,,,
2033,02/14/20 10:00:00 AM,4.831,1808.3,,,
2034,02/14/20 11:00:00 AM,4.934,2325.0,,,
2035,02/14/20 12:00:00 PM,4.934,2583.4,0.000,,
2036,02/14/20 01:00:00 PM,4.934,1980.6,,,
2037,02/14/20 02:00:00 PM,4.934,2325.0,,,
2038,02/14/20 03:00:00 PM,4.831,1463.9,,,
2039,02/14/20 04:00:00 PM,4.727,484.4,,,
2040,02/14/20 05:00:00 PM,4.727,161.5,,,
2041,02/14/20 06:00:00 PM,4.727,0.0,,,
2042,02/14/20 07:00:00 PM,4.727,0.0,,,
2043,02/14/20 08:00:00 PM,4.727,0.0,,,
2044,02/14/20 09:00:00 PM,4.727,0.0,,,
2045,02/14/20 10:00:00 PM,4.727,0.0,,,
2046,02/14/20 11:00:00 PM,4.727,0.0,,,
2047,02/15/20 12:00:00 AM,4.727,0.0,,,
2048,02/15/20 01:00:00 AM,4.727,0.0,,,
2049,02/15/20 02:00:00 AM,4.727,0.0,,,
2050,02/15/20 03:00:00 AM,4.727,0.0,,,
2051,02/15/20 04:00:00 AM,4.623,0.0,,,
2052,02/15/20 05:00:00 AM,4.623,0.0,,,
2053,02/15/20 06:00:00 AM,4.623,0.0,,,
2054,02/15/20 07:00:00 AM,4.623,0.0,,,
2055,02/15/20 08:00:00 AM,4.623,247.6,,,
2056,02/15/20 09:00:00 AM,4.727,527.4,,,
2057,02/15/20 10:00:00 AM,4.727,828.8,,,
2058,02/15/20 11:00:00 AM,4.831,1636.1,,,
2059,02/15/20 12:00:00 PM,4.831,1722.2,0.000,,
2060,02/15/20 01:00:00 PM,4.727,1291.7,,,
2061,02/15/20 02:00:00 PM,4.727,1119.5,,,
2062,02/15/20 03:00:00 PM,4.727,1033.3,,,
2063,02/15/20 04:00:00 PM,4.727,645.8,,,
2064,02/15/20 05:00:00 PM,4.727,139.9,,,
2065,02/15/20 06:00:00 PM,4.623,0.0,,,
2066,02/15/20 07:00:00 PM,4.623,0.0,,,
2067,02/15/20 08:00:00 PM,4.623,0.0,,,
2068,02/15/20 09:00:00 PM,4.623,0.0,,,
2069,02/15/20 10:00:00 PM,4.623,0.0,,,
2070,02/15/20 11:00:00 PM,4.623,0.0,,,
2071,02/16/20 12:00:00 AM,4.623,0.0,,,
2072,02/16/20 01:00:00 AM,4.623,0.0,,,
2073,02/16/20 02:00:00 AM,4.623,0.0,,,
2074,02/16/20 03:00:00 AM,4.623,0.0,,,
2075,02/16/20 04:00:00 AM,4.623,0.0,,,
2076,02/16/20 05:00:00 AM,4.623,0.0,,,
2077,02/16/20 06:00:00 AM,4.623,0.0,,,
2078,02/16/20 07:00:00 AM,4.623,0.0,,,
2079,02/16/20 08:00:00 AM,4.623,301.4,,,
2080,02/16/20 09:00:00 AM,4.623,721.2,,,
2081,02/16/20 10:00:00 AM,4.727,1130.2,,,
2082,02/16/20 11:00:00 AM,4.727,1377.8,,,
2083,02/16/20 12:00:00 PM,4.727,1722.2,0.000,,
2084,02/16/20 01:00:00 PM,4.727,2755.6,,,
2085,02/16/20 02:00:00 PM,4.727,2927.8,,,
2086,02/16/20 03:00:00 PM,4.727,1141.0,,,
2087,02/16/20 04:00:00 PM,4.727,1248.6,,,
2088,02/16/20 05:00:00 PM,4.623,129.2,,,
2089,02/16/20 06:00:00 PM,4.623,0.0,,,
2090,02/16/20 07:00:00 PM,4.623,0.0,,,
2091,02/16/20 08:00:00 PM,4.623,0.0,,,
2092,02/16/20 09:00:00 PM,4.623,0.0,,,
2093,02/16/20 10:00:00 PM,4.623,0.0,,,
2094,02/16/20 11:00:00 PM,4.623,0.0,,,
2095,02/17/20 12:00:00 AM,4.623,0.0,,,
2096,02/17/20 01:00:00 AM,4.519,0.0,,,
2097,02/17/20 02:00:00 AM,4.519,0.0,,,
2098,02/17/20 03:00:00 AM,4.519,0.0,,,
2099,02/17/20 04:00:00 AM,4.519,0.0,,,
2100,02/17/20 05:00:00 AM,4.519,0.0,,,
2101,02/17/20 06:00:00 AM,4.519,0.0,,,
2102,02/17/20 07:00:00 AM,4.519,0.0,,,
2103,02/17/20 08:00:00 AM,4.519,161.5,,,
2104,02/17/20 09:00:00 AM,4.623,1345.5,,,
2105,02/17/20 10:00:00 AM,4.727,2152.8,,,
2106,02/17/20 11:00:00 AM,4.831,2669.5,,,
2107,02/17/20 12:00:00 PM,4.831,2927.8,0.000,,
2108,02/17/20 01:00:00 PM,4.831,2927.8,,,
2109,02/17/20 02:00:00 PM,4.831,2583.4,,,
2110,02/17/20 03:00:00 PM,4.831,1980.6,,,
2111,02/17/20 04:00:00 PM,4.727,1162.5,,,
2112,02/17/20 05:00:00 PM,4.623,129.2,,,
2113,02/17/20 06:00:00 PM,4.623,0.0,,,
2114,02/17/20 07:00:00 PM,4.623,0.0,,,
2115,02/17/20 08:00:00 PM,4.623,0.0,,,
2116,02/17/20 09:00:00 PM,4.623,0.0,,,
2117,02/17/20 10:00:00 PM,4.623,0.0,,,
2118,02/17/20 11:00:00 PM,4.623,0.0,,,
2119,02/18/20 12:00:00 AM,4.623,0.0,,,
2120,02/18/20 01:00:00 AM,4.623,0.0,,,
2121,02/18/20 02:00:00 AM,4.623,0.0,,,
2122,02/18/20 03:00:00 AM,4.623,0.0,,,
2123,02/18/20 04:00:00 AM,4.623,0.0,,,
2124,02/18/20 05:00:00 AM,4.623,0.0,,,
2125,02/18/20 06:00:00 AM,4.623,0.0,,,
2126,02/18/20 07:00:00 AM,4.623,10.8,,,
2127,02/18/20 08:00:00 AM,4.623,161.5,,,
2128,02/18/20 09:00:00 AM,4.623,1065.6,,,
2129,02/18/20 10:00:00 AM,4.727,2152.8,,,
2130,02/18/20 11:00:00 AM,4.831,2755.6,,,
2131,02/18/20 12:00:00 PM,4.831,2927.8,0.000,,
2132,02/18/20 01:00:00 PM,4.831,2927.8,,,
2133,02/18/20 02:00:00 PM,4.831,2583.4,,,
2134,02/18/20 03:00:00 PM,4.831,1894.5,,,
2135,02/18/20 04:00:00 PM,4.727,1130.2,,,
2136,02/18/20 05:00:00 PM,4.623,139.9,,,
2137,02/18/20 06:00:00 PM,4.623,0.0,,,
2138,02/18/20 07:00:00 PM,4.623,0.0,,,
2139,02/18/20 08:00:00 PM,4.623,0.0,,,
2140,02/18/20 09:00:00 PM,4.623,0.0,,,
2141,02/18/20 10:00:00 PM,4.623,0.0,,,
2142,02/18/20 11:00:00 PM,4.623,0.0,,,
2143,02/19/20 12:00:00 AM,4.623,0.0,,,
2144,02/19/20 01:00:00 AM,4.623,0.0,,,
2145,02/19/20 02:00:00 AM,4.623,0.0,,,
2146,02/19/20 03:00:00 AM,4.623,0.0,,,
2147,02/19/20 04:00:00 AM,4.623,0.0,,,
2148,02/19/20 05:00:00 AM,4.623,0.0,,,
2149,02/19/20 06:00:00 AM,4.623,0.0,,,
2150,02/19/20 07:00:00 AM,4.623,10.8,,,
2151,02/19/20 08:00:00 AM,4.623,172.2,,,
2152,02/19/20 09:00:00 AM,4.727,1334.7,,,
2153,02/19/20 10:00:00 AM,4.727,2152.8,,,
2154,02/19/20 11:00:00 AM,4.831,2755.6,,,
2155,02/19/20 12:00:00 PM,4.831,2927.8,0.000,,
2156,02/19/20 01:00:00 PM,4.934,2927.8,,,
2157,02/19/20 02:00:00 PM,4.831,2583.4,,,
2158,02/19/20 03:00:00 PM,4.831,1980.6,,,
2159,02/19/20 04:00:00 PM,4.727,979.5,,,
2160,02/19/20 05:00:00 PM,4.727,183.0,,,
2161,02/19/20 06:00:00 PM,4.623,0.0,,,
2162,02/19/20 07:00:00 PM,4.623,0.0,,,
2163,02/19/20 08:00:00 PM,4.623,0.0,,,
2164,02/19/20 09:00:00 PM,4.623,0.0,,,
2165,02/19/20 10:00:00 PM,4.623,0.0,,,
2166,02/19/20 11:00:00 PM,4.623,0.0,,,
2167,02/20/20 12:00:00 AM,4.623,0.0,,,
2168,02/20/20 01:00:00 AM,4.623,0.0,,,
2169,02/20/20 02:00:00 AM,4.623,0.0,,,
2170,02/20/20 03:00:00 AM,4.623,0.0,,,
2171,02/20/20 04:00:00 AM,4.623,0.0,,,
2172,02/20/20 05:00:00 AM,4.623,0.0,,,
2173,02/20/20 06:00:00 AM,4.623,0.0,,,
2174,02/20/20 07:00:00 AM,4.623,10.8,,,
2175,02/20/20 08:00:00 AM,4.623,333.7,,,
2176,02/20/20 09:00:00 AM,4.727,1463.9,,,
2177,02/20/20 10:00:00 AM,4.727,2066.7,,,
2178,02/20/20 11:00:00 AM,4.831,2669.5,,,
2179,02/20/20 12:00:00 PM,4.727,2152.8,0.000,,
2180,02/20/20 01:00:00 PM,4.831,2152.8,,,
2181,02/20/20 02:00:00 PM,4.831,2152.8,,,
2182,02/20/20 03:00:00 PM,4.727,1280.9,,,
2183,02/20/20 04:00:00 PM,4.727,936.5,,,
2184,02/20/20 05:00:00 PM,4.623,279.9,,,
2185,02/20/20 06:00:00 PM,4.623,0.0,,,
2186,02/20/20 07:00:00 PM,4.623,0.0,,,
2187,02/20/20 08:00:00 PM,4.623,0.0,,,
2188,02/20/20 09:00:00 PM,4.623,0.0,,,
2189,02/20/20 10:00:00 PM,4.623,0.0,,,
2190,02/20/20 11:00:00 PM,4.623,0.0,,,
2191,02/21/20 12:00:00 AM,4.623,0.0,,,
2192,02/21/20 01:00:00 AM,4.623,0.0,,,
2193,02/21/20 02:00:00 AM,4.519,0.0,,,
2194,02/21/20 03:00:00 AM,4.623,0.0,,,
2195,02/21/20 04:00:00 AM,4.623,0.0,,,
2196,02/21/20 05:00:00 AM,4.519,0.0,,,
2197,02/21/20 06:00:00 AM,4.519,0.0,,,
2198,02/21/20 07:00:00 AM,4.519,10.8,,,
2199,02/21/20 08:00:00 AM,4.519,269.1,,,
2200,02/21/20 09:00:00 AM,4.727,1237.9,,,
2201,02/21/20 10:00:00 AM,4.727,2152.8,,,
2202,02/21/20 11:00:00 AM,4.831,2755.6,,,
2203,02/21/20 12:00:00 PM,4.831,3100.0,0.000,,
2204,02/21/20 01:00:00 PM,4.831,3100.0,,,
2205,02/21/20 02:00:00 PM,4.934,2669.5,,,
2206,02/21/20 03:00:00 PM,4.831,1980.6,,,
2207,02/21/20 04:00:00 PM,4.727,1184.0,,,
2208,02/21/20 05:00:00 PM,4.623,150.7,,,
2209,02/21/20 06:00:00 PM,4.623,0.0,,,
2210,02/21/20 07:00:00 PM,4.623,0.0,,,
2211,02/21/20 08:00:00 PM,4.623,0.0,,,
2212,02/21/20 09:00:00 PM,4.623,0.0,,,
2213,02/21/20 10:00:00 PM,4.623,0.0,,,
2214,02/21/20 11:00:00 PM,4.519,0.0,,,
2215,02/22/20 12:00:00 AM,4.519,0.0,,,
2216,02/22/20 01:00:00 AM,4.519,0.0,,,
2217,02/22/20 02:00:00 AM,4.519,0.0,,,
2218,02/22/20 03:00:00 AM,4.623,0.0,,,
2219,02/22/20 04:00:00 AM,4.623,0.0,,,
2220,02/22/20 05:00:00 AM,4.519,0.0,,,
2221,02/22/20 06:00:00 AM,4.519,0.0,,,
2222,02/22/20 07:00:00 AM,4.519,10.8,,,
2223,02/22/20 08:00:00 AM,4.519,172.2,,,
2224,02/22/20 09:00:00 AM,4.727,1463.9,,,
2225,02/22/20 10:00:00 AM,4.727,2325.0,,,
2226,02/22/20 11:00:00 AM,4.831,2755.6,,,
2227,02/22/20 12:00:00 PM,4.831,3272.2,0.000,,
2228,02/22/20 01:00:00 PM,4.934,3272.2,,,
2229,02/22/20 02:00:00 PM,4.831,2927.8,,,
2230,02/22/20 03:00:00 PM,4.831,2238.9,,,
2231,02/22/20 04:00:00 PM,4.727,1356.3,,,
2232,02/22/20 05:00:00 PM,4.623,150.7,,,
2233,02/22/20 06:00:00 PM,4.623,0.0,,,
2234,02/22/20 07:00:00 PM,4.623,0.0,,,
2235,02/22/20 08:00:00 PM,4.623,0.0,,,
2236,02/22/20 09:00:00 PM,4.623,0.0,,,
2237,02/22/20 10:00:00 PM,4.623,0.0,,,
2238,02/22/20 11:00:00 PM,4.519,0.0,,,
2239,02/23/20 12:00:00 AM,4.623,0.0,,,
2240,02/23/20 01:00:00 AM,4.623,0.0,,,
2241,02/23/20 02:00:00 AM,4.519,0.0,,,
2242,02/23/20 03:00:00 AM,4.519,0.0,,,
2243,02/23/20 04:00:00 AM,4.519,0.0,,,
2244,02/23/20 05:00:00 AM,4.519,0.0,,,
2245,02/23/20 06:00:00 AM,4.519,0.0,,,
2246,02/23/20 07:00:00 AM,4.519,32.3,,,
2247,02/23/20 08:00:00 AM,4.623,441.3,,,
2248,02/23/20 09:00:00 AM,4.623,419.8,,,
2249,02/23/20 10:00:00 AM,4.831,1980.6,,,
2250,02/23/20 11:00:00 AM,4.831,2755.6,,,
2251,02/23/20 12:00:00 PM,4.934,3444.5,0.000,,
2252,02/23/20 01:00:00 PM,4.934,3444.5,,,
2253,02/23/20 02:00:00 PM,4.934,3100.0,,,
2254,02/23/20 03:00:00 PM,4.934,2238.9,,,
2255,02/23/20 04:00:00 PM,4.727,1377.8,,,
2256,02/23/20 05:00:00 PM,4.623,139.9,,,
2257,02/23/20 06:00:00 PM,4.623,0.0,,,
2258,02/23/20 07:00:00 PM,4.623,0.0,,,
2259,02/23/20 08:00:00 PM,4.623,0.0,,,
2260,02/23/20 09:00:00 PM,4.623,0.0,,,
2261,02/23/20 10:00:00 PM,4.623,0.0,,,
2262,02/23/20 11:00:00 PM,4.623,0.0,,,
2263,02/24/20 12:00:00 AM,4.623,0.0,,,
2264,02/24/20 01:00:00 AM,4.623,0.0,,,
2265,02/24/20 02:00:00 AM,4.623,0.0,,,
2266,02/24/20 03:00:00 AM,4.623,0.0,,,
2267,02/24/20 04:00:00 AM,4.623,0.0,,,
2268,02/24/20 05:00:00 AM,4.623,0.0,,,
2269,02/24/20 06:00:00 AM,4.623,0.0,,,
2270,02/24/20 07:00:00 AM,4.623,32.3,,,
2271,02/24/20 08:00:00 AM,4.623,172.2,,,
2272,02/24/20 09:00:00 AM,4.727,1636.1,,,
2273,02/24/20 10:00:00 AM,4.831,2497.2,,,
2274,02/24/20 11:00:00 AM,4.831,2927.8,,,
2275,02/24/20 12:00:00 PM,4.934,3444.5,0.000,,
2276,02/24/20 01:00:00 PM,4.934,3444.5,,,
2277,02/24/20 02:00:00 PM,4.934,2927.8,,,
2278,02/24/20 03:00:00 PM,4.831,2325.0,,,
2279,02/24/20 04:00:00 PM,4.831,1377.8,,,
2280,02/24/20 05:00:00 PM,4.727,172.2,,,
2281,02/24/20 06:00:00 PM,4.623,0.0,,,
2282,02/24/20 07:00:00 PM,4.727,0.0,,,
2283,02/24/20 08:00:00 PM,4.623,0.0,,,
2284,02/24/20 09:00:00 PM,4.623,0.0,,,
2285,02/24/20 10:00:00 PM,4.727,0.0,,,
2286,02/24/20 11:00:00 PM,4.623,0.0,,,
2287,02/25/20 12:00:00 AM,4.623,0.0,,,
2288,02/25/20 01:00:00 AM,4.623,0.0,,,
2289,02/25/20 02:00:00 AM,4.623,0.0,,,
2290,02/25/20 03:00:00 AM,4.623,0.0,,,
2291,02/25/20 04:00:00 AM,4.623,0.0,,,
2292,02/25/20 05:00:00 AM,4.623,0.0,,,
2293,02/25/20 06:00:00 AM,4.623,0.0,,,
2294,02/25/20 07:00:00 AM,4.623,43.1,,,
2295,02/25/20 08:00:00 AM,4.623,183.0,,,
2296,02/25/20 09:00:00 AM,4.727,1636.1,,,
2297,02/25/20 10:00:00 AM,4.831,2669.5,,,
2298,02/25/20 11:00:00 AM,4.934,3100.0,,,
2299,02/25/20 12:00:00 PM,4.934,3444.5,0.000,,
2300,02/25/20 01:00:00 PM,5.037,3616.7,,,
2301,02/25/20 02:00:00 PM,4.934,2497.2,,,
2302,02/25/20 03:00:00 PM,4.934,2411.1,,,
2303,02/25/20 04:00:00 PM,4.831,1894.5,,,
2304,02/25/20 05:00:00 PM,4.727,366.0,,,
2305,02/25/20 06:00:00 PM,4.727,0.0,,,
2306,02/25/20 07:00:00 PM,4.727,0.0,,,
2307,02/25/20 08:00:00 PM,4.623,0.0,,,
2308,02/25/20 09:00:00 PM,4.727,0.0,,,
2309,02/25/20 10:00:00 PM,4.727,0.0,,,
2310,02/25/20 11:00:00 PM,4.727,0.0,,,
2311,02/26/20 12:00:00 AM,4.623,0.0,,,
2312,02/26/20 01:00:00 AM,4.623,0.0,,,
2313,02/26/20 02:00:00 AM,4.623,0.0,,,
2314,02/26/20 03:00:00 AM,4.623,0.0,,,
2315,02/26/20 04:00:00 AM,4.623,0.0,,,
2316,02/26/20 05:00:00 AM,4.623,0.0,,,
2317,02/26/20 06:00:00 AM,4.623,0.0,,,
2318,02/26/20 07:00:00 AM,4.623,43.1,,,
2319,02/26/20 08:00:00 AM,4.623,193.8,,,
2320,02/26/20 09:00:00 AM,4.727,1808.3,,,
2321,02/26/20 10:00:00 AM,4.934,2755.6,,,
2322,02/26/20 11:00:00 AM,5.141,3616.7,,,
2323,02/26/20 12:00:00 PM,5.037,4133.4,0.000,,
2324,02/26/20 01:00:00 PM,5.037,4133.4,,,
2325,02/26/20 02:00:00 PM,5.037,3616.7,,,
2326,02/26/20 03:00:00 PM,5.037,2755.6,,,
2327,02/26/20 04:00:00 PM,4.934,1722.2,,,
2328,02/26/20 05:00:00 PM,4.727,215.3,,,
2329,02/26/20 06:00:00 PM,4.727,0.0,,,
2330,02/26/20 07:00:00 PM,4.727,0.0,,,
2331,02/26/20 08:00:00 PM,4.727,0.0,,,
2332,02/26/20 09:00:00 PM,4.727,0.0,,,
2333,02/26/20 10:00:00 PM,4.727,0.0,,,
2334,02/26/20 11:00:00 PM,4.727,0.0,,,
2335,02/27/20 12:00:00 AM,4.727,0.0,,,
2336,02/27/20 01:00:00 AM,4.727,0.0,,,
2337,02/27/20 02:00:00 AM,4.623,0.0,,,
2338,02/27/20 03:00:00 AM,4.623,0.0,,,
2339,02/27/20 04:00:00 AM,4.623,0.0,,,
2340,02/27/20 05:00:00 AM,4.623,0.0,,,
2341,02/27/20 06:00:00 AM,4.623,0.0,,,
2342,02/27/20 07:00:00 AM,4.623,64.6,,,
2343,02/27/20 08:00:00 AM,4.727,269.1,,,
2344,02/27/20 09:00:00 AM,4.831,2066.7,,,
2345,02/27/20 10:00:00 AM,4.934,3100.0,,,
2346,02/27/20 11:00:00 AM,5.037,3788.9,,,
2347,02/27/20 12:00:00 PM,5.037,4305.6,0.000,,
2348,02/27/20 01:00:00 PM,5.037,4305.6,,,
2349,02/27/20 02:00:00 PM,5.141,3788.9,,,
2350,02/27/20 03:00:00 PM,5.037,2927.8,,,
2351,02/27/20 04:00:00 PM,4.934,1722.2,,,
2352,02/27/20 05:00:00 PM,4.727,193.8,,,
2353,02/27/20 06:00:00 PM,4.831,10.8,,,
2354,02/27/20 07:00:00 PM,4.727,0.0,,,
2355,02/27/20 08:00:00 PM,4.727,0.0,,,
2356,02/27/20 09:00:00 PM,4.727,0.0,,,
2357,02/27/20 10:00:00 PM,4.727,0.0,,,
2358,02/27/20 11:00:00 PM,4.727,0.0,,,
2359,02/28/20 12:00:00 AM,4.727,0.0,,,
2360,02/28/20 01:00:00 AM,4.727,0.0,,,
2361,02/28/20 02:00:00 AM,4.727,0.0,,,
2362,02/28/20 03:00:00 AM,4.727,0.0,,,
2363,02/28/20 04:00:00 AM,4.727,0.0,,,
2364,02/28/20 05:00:00 AM,4.727,0.0,,,
2365,02/28/20 06:00:00 AM,4.727,0.0,,,
2366,02/28/20 07:00:00 AM,4.727,64.6,,,
2367,02/28/20 08:00:00 AM,4.727,635.1,,,
2368,02/28/20 09:00:00 AM,4.934,1550.0,,,
2369,02/28/20 10:00:00 AM,5.037,2669.5,,,
2370,02/28/20 11:00:00 AM,5.037,3444.5,,,
2371,02/28/20 12:00:00 PM,5.141,3788.9,0.000,,
2372,02/28/20 01:00:00 PM,5.141,3961.1,,,
2373,02/28/20 02:00:00 PM,5.141,2755.6,,,
2374,02/28/20 03:00:00 PM,5.141,2497.2,,,
2375,02/28/20 04:00:00 PM,5.037,2152.8,,,
2376,02/28/20 05:00:00 PM,4.831,376.7,,,
2377,02/28/20 06:00:00 PM,4.831,10.8,,,
2378,02/28/20 07:00:00 PM,4.831,0.0,,,
2379,02/28/20 08:00:00 PM,4.831,0.0,,,
2380,02/28/20 09:00:00 PM,4.727,0.0,,,
2381,02/28/20 10:00:00 PM,4.831,0.0,,,
2382,02/28/20 11:00:00 PM,4.831,0.0,,,
2383,02/29/20 12:00:00 AM,4.727,0.0,,,
2384,02/29/20 01:00:00 AM,4.727,0.0,,,
2385,02/29/20 02:00:00 AM,4.727,0.0,,,
