"Plot Title: cedar_2m"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732848, SEN S/N: 20732848)","Coupler Detached (LGR S/N: 20732848)","Coupler Attached (LGR S/N: 20732848)","Host Connected (LGR S/N: 20732848)","Stopped (LGR S/N: 20732848)","End Of File (LGR S/N: 20732848)"
477,07/03/21 02:00:00 PM,25.355,,,,,
478,07/03/21 03:00:00 PM,25.744,,,,,
479,07/03/21 04:00:00 PM,26.158,,,,,
480,07/03/21 05:00:00 PM,26.182,,,,,
481,07/03/21 06:00:00 PM,26.378,,,,,
482,07/03/21 07:00:00 PM,26.329,,,,,
483,07/03/21 08:00:00 PM,26.378,,,,,
484,07/03/21 09:00:00 PM,26.329,,,,,
485,07/03/21 10:00:00 PM,26.134,,,,,
486,07/03/21 11:00:00 PM,25.914,,,,,
487,07/04/21 12:00:00 AM,25.720,,,,,
488,07/04/21 01:00:00 AM,25.550,,,,,
489,07/04/21 02:00:00 AM,25.380,,,,,
490,07/04/21 03:00:00 AM,25.186,,,,,
491,07/04/21 04:00:00 AM,25.016,,,,,
492,07/04/21 05:00:00 AM,24.823,,,,,
493,07/04/21 06:00:00 AM,24.677,,,,,
494,07/04/21 07:00:00 AM,24.532,,,,,
495,07/04/21 08:00:00 AM,24.557,,,,,
496,07/04/21 09:00:00 AM,24.508,,,,,
497,07/04/21 10:00:00 AM,24.581,,,,,
498,07/04/21 11:00:00 AM,24.750,,,,,
499,07/04/21 12:00:00 PM,24.992,,,,,
500,07/04/21 01:00:00 PM,25.210,,,,,
501,07/04/21 02:00:00 PM,25.380,,,,,
502,07/04/21 03:00:00 PM,25.817,,,,,
503,07/04/21 04:00:00 PM,26.109,,,,,
504,07/04/21 05:00:00 PM,26.304,,,,,
505,07/04/21 06:00:00 PM,26.304,,,,,
506,07/04/21 07:00:00 PM,26.304,,,,,
507,07/04/21 08:00:00 PM,26.451,,,,,
