lake,date_time,temp_c,light_intensity_lux,depth
cedar,2021-10-31T00:00:00Z,7.782,0,2.5m
cedar,2021-10-31T01:00:00Z,7.682,0,2.5m
cedar,2021-10-31T02:00:00Z,7.582,0,2.5m
cedar,2021-10-31T03:00:00Z,7.582,0,2.5m
cedar,2021-10-31T04:00:00Z,7.481,0,2.5m
cedar,2021-10-31T05:00:00Z,7.481,0,2.5m
cedar,2021-10-31T06:00:00Z,7.381,0,2.5m
cedar,2021-10-31T07:00:00Z,7.381,0,2.5m
cedar,2021-10-31T08:00:00Z,7.381,301.4,2.5m
cedar,2021-10-31T09:00:00Z,7.481,2755.6,2.5m
cedar,2021-10-31T10:00:00Z,7.782,12400.1,2.5m
cedar,2021-10-31T11:00:00Z,8.182,15844.5,2.5m
cedar,2021-10-31T12:00:00Z,8.182,15155.7,2.5m
cedar,2021-10-31T13:00:00Z,8.382,18600.1,2.5m
cedar,2021-10-31T14:00:00Z,8.382,15155.7,2.5m
cedar,2021-10-31T15:00:00Z,8.779,10677.8,2.5m
cedar,2021-10-31T16:00:00Z,8.282,5511.1,2.5m
cedar,2021-10-31T17:00:00Z,8.082,2066.7,2.5m
cedar,2021-10-31T18:00:00Z,7.782,333.7,2.5m
cedar,2021-10-31T19:00:00Z,7.582,0,2.5m
cedar,2021-10-31T20:00:00Z,7.481,0,2.5m
cedar,2021-10-31T21:00:00Z,7.481,0,2.5m
cedar,2021-10-31T22:00:00Z,7.381,0,2.5m
cedar,2021-10-31T23:00:00Z,7.381,0,2.5m
cedar,2021-11-01T00:00:00Z,7.381,0,2.5m
cedar,2021-11-01T01:00:00Z,7.381,0,2.5m
cedar,2021-11-01T02:00:00Z,7.28,0,2.5m
cedar,2021-11-01T03:00:00Z,7.28,0,2.5m
cedar,2021-11-01T04:00:00Z,7.179,0,2.5m
cedar,2021-11-01T05:00:00Z,7.179,0,2.5m
cedar,2021-11-01T06:00:00Z,7.179,0,2.5m
cedar,2021-11-01T07:00:00Z,7.079,0,2.5m
cedar,2021-11-01T08:00:00Z,7.079,258.3,2.5m
cedar,2021-11-01T09:00:00Z,7.079,1894.5,2.5m
cedar,2021-11-01T10:00:00Z,7.179,4477.8,2.5m
cedar,2021-11-01T11:00:00Z,7.179,10333.4,2.5m
cedar,2021-11-01T12:00:00Z,7.179,7577.8,2.5m
cedar,2021-11-01T13:00:00Z,7.179,8611.2,2.5m
cedar,2021-11-01T14:00:00Z,7.179,7233.4,2.5m
cedar,2021-11-01T15:00:00Z,7.179,7233.4,2.5m
cedar,2021-11-01T16:00:00Z,6.978,2755.6,2.5m
cedar,2021-11-01T17:00:00Z,6.978,1550,2.5m
cedar,2021-11-01T18:00:00Z,6.877,64.6,2.5m
cedar,2021-11-01T19:00:00Z,6.877,0,2.5m
cedar,2021-11-01T20:00:00Z,6.877,0,2.5m
cedar,2021-11-01T21:00:00Z,6.877,0,2.5m
cedar,2021-11-01T22:00:00Z,6.877,0,2.5m
cedar,2021-11-01T23:00:00Z,6.877,0,2.5m
cedar,2021-11-02T00:00:00Z,6.877,0,2.5m
cedar,2021-11-02T01:00:00Z,6.877,0,2.5m
cedar,2021-11-02T02:00:00Z,6.877,0,2.5m
cedar,2021-11-02T03:00:00Z,6.775,0,2.5m
cedar,2021-11-02T04:00:00Z,6.775,0,2.5m
cedar,2021-11-02T05:00:00Z,6.775,0,2.5m
cedar,2021-11-02T06:00:00Z,6.775,0,2.5m
cedar,2021-11-02T07:00:00Z,6.775,0,2.5m
cedar,2021-11-02T08:00:00Z,6.775,1097.9,2.5m
cedar,2021-11-02T09:00:00Z,7.079,7233.4,2.5m
cedar,2021-11-02T10:00:00Z,7.381,13777.9,2.5m
cedar,2021-11-02T11:00:00Z,7.983,24800.2,2.5m
