"Plot Title: gumboot_2m"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732847, SEN S/N: 20732847)","GDD, DDc (LGR S/N: 20732847)"
567,07/13/20 08:00:00 AM,21.604,
568,07/13/20 09:00:00 AM,21.628,
569,07/13/20 10:00:00 AM,21.628,
570,07/13/20 11:00:00 AM,21.652,
571,07/13/20 12:00:00 PM,21.867,26.904
572,07/13/20 01:00:00 PM,21.915,
573,07/13/20 02:00:00 PM,21.987,
574,07/13/20 03:00:00 PM,22.130,
575,07/13/20 04:00:00 PM,22.250,
576,07/13/20 05:00:00 PM,22.369,
577,07/13/20 06:00:00 PM,22.321,
578,07/13/20 07:00:00 PM,22.561,
579,07/13/20 08:00:00 PM,22.250,
580,07/13/20 09:00:00 PM,22.298,
581,07/13/20 10:00:00 PM,22.417,
582,07/13/20 11:00:00 PM,22.345,
583,07/14/20 12:00:00 AM,22.369,
584,07/14/20 01:00:00 AM,22.417,
585,07/14/20 02:00:00 AM,22.298,
586,07/14/20 03:00:00 AM,22.321,
587,07/14/20 04:00:00 AM,22.226,
588,07/14/20 05:00:00 AM,22.154,
589,07/14/20 06:00:00 AM,22.034,
590,07/14/20 07:00:00 AM,21.915,
591,07/14/20 08:00:00 AM,21.915,
592,07/14/20 09:00:00 AM,21.915,
593,07/14/20 10:00:00 AM,21.891,
594,07/14/20 11:00:00 AM,22.011,
595,07/14/20 12:00:00 PM,22.178,29.202
596,07/14/20 01:00:00 PM,22.393,
597,07/14/20 02:00:00 PM,22.369,
598,07/14/20 03:00:00 PM,22.417,
599,07/14/20 04:00:00 PM,22.609,
600,07/14/20 05:00:00 PM,22.681,
601,07/14/20 06:00:00 PM,22.705,
602,07/14/20 07:00:00 PM,22.585,
603,07/14/20 08:00:00 PM,22.657,
604,07/14/20 09:00:00 PM,22.705,
605,07/14/20 10:00:00 PM,22.657,
