"Plot Title: soapstone_light_pendant"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20733885, SEN S/N: 20733885)","Intensity, Lux (LGR S/N: 20733885, SEN S/N: 20733885)","Coupler Attached (LGR S/N: 20733885)","Host Connected (LGR S/N: 20733885)","Stopped (LGR S/N: 20733885)","End Of File (LGR S/N: 20733885)"
1134,12/03/21 08:00:00 PM,4.311,0.0,,,,
1135,12/03/21 09:00:00 PM,4.311,0.0,,,,
1136,12/03/21 10:00:00 PM,4.311,0.0,,,,
1137,12/03/21 11:00:00 PM,4.311,0.0,,,,
1138,12/04/21 12:00:00 AM,4.311,0.0,,,,
1139,12/04/21 01:00:00 AM,4.311,0.0,,,,
1140,12/04/21 02:00:00 AM,4.311,0.0,,,,
1141,12/04/21 03:00:00 AM,4.311,0.0,,,,
1142,12/04/21 04:00:00 AM,4.311,0.0,,,,
1143,12/04/21 05:00:00 AM,4.207,0.0,,,,
1144,12/04/21 06:00:00 AM,4.207,0.0,,,,
1145,12/04/21 07:00:00 AM,4.311,0.0,,,,
1146,12/04/21 08:00:00 AM,4.311,0.0,,,,
1147,12/04/21 09:00:00 AM,4.311,96.9,,,,
1148,12/04/21 10:00:00 AM,4.415,161.5,,,,
1149,12/04/21 11:00:00 AM,4.415,215.3,,,,
1150,12/04/21 12:00:00 PM,4.519,269.1,,,,
1151,12/04/21 01:00:00 PM,4.623,204.5,,,,
1152,12/04/21 02:00:00 PM,4.623,183.0,,,,
1153,12/04/21 03:00:00 PM,4.519,366.0,,,,
1154,12/04/21 04:00:00 PM,4.519,193.8,,,,
1155,12/04/21 05:00:00 PM,4.519,96.9,,,,
1156,12/04/21 06:00:00 PM,4.415,0.0,,,,
1157,12/04/21 07:00:00 PM,4.415,0.0,,,,
1158,12/04/21 08:00:00 PM,4.311,0.0,,,,
1159,12/04/21 09:00:00 PM,4.311,0.0,,,,
1160,12/04/21 10:00:00 PM,4.311,0.0,,,,
1161,12/04/21 11:00:00 PM,4.311,0.0,,,,
1162,12/05/21 12:00:00 AM,4.311,0.0,,,,
1163,12/05/21 01:00:00 AM,4.311,0.0,,,,
1164,12/05/21 02:00:00 AM,4.311,0.0,,,,
1165,12/05/21 03:00:00 AM,4.311,0.0,,,,
1166,12/05/21 04:00:00 AM,4.311,0.0,,,,
1167,12/05/21 05:00:00 AM,4.311,0.0,,,,
1168,12/05/21 06:00:00 AM,4.311,0.0,,,,
1169,12/05/21 07:00:00 AM,4.311,0.0,,,,
1170,12/05/21 08:00:00 AM,4.311,0.0,,,,
1171,12/05/21 09:00:00 AM,4.311,75.3,,,,
1172,12/05/21 10:00:00 AM,4.311,139.9,,,,
1173,12/05/21 11:00:00 AM,4.415,172.2,,,,
1174,12/05/21 12:00:00 PM,4.519,226.0,,,,
1175,12/05/21 01:00:00 PM,4.623,236.8,,,,
1176,12/05/21 02:00:00 PM,4.519,247.6,,,,
1177,12/05/21 03:00:00 PM,4.415,376.7,,,,
1178,12/05/21 04:00:00 PM,4.415,226.0,,,,
1179,12/05/21 05:00:00 PM,4.415,86.1,,,,
1180,12/05/21 06:00:00 PM,4.311,0.0,,,,
1181,12/05/21 07:00:00 PM,4.311,0.0,,,,
1182,12/05/21 08:00:00 PM,4.311,0.0,,,,
1183,12/05/21 09:00:00 PM,4.311,0.0,,,,
1184,12/05/21 10:00:00 PM,4.311,0.0,,,,
1185,12/05/21 11:00:00 PM,4.311,0.0,,,,
1186,12/06/21 12:00:00 AM,4.207,0.0,,,,
1187,12/06/21 01:00:00 AM,4.311,0.0,,,,
1188,12/06/21 02:00:00 AM,4.311,0.0,,,,
1189,12/06/21 03:00:00 AM,4.311,0.0,,,,
1190,12/06/21 04:00:00 AM,4.311,0.0,,,,
1191,12/06/21 05:00:00 AM,4.207,0.0,,,,
1192,12/06/21 06:00:00 AM,4.207,0.0,,,,
1193,12/06/21 07:00:00 AM,4.311,0.0,,,,
1194,12/06/21 08:00:00 AM,4.311,0.0,,,,
1195,12/06/21 09:00:00 AM,4.311,64.6,,,,
1196,12/06/21 10:00:00 AM,4.415,236.8,,,,
1197,12/06/21 11:00:00 AM,4.415,645.8,,,,
1198,12/06/21 12:00:00 PM,4.311,398.3,,,,
1199,12/06/21 01:00:00 PM,4.415,462.9,,,,
1200,12/06/21 02:00:00 PM,4.415,462.9,,,,
1201,12/06/21 03:00:00 PM,4.415,613.5,,,,
1202,12/06/21 04:00:00 PM,4.311,161.5,,,,
1203,12/06/21 05:00:00 PM,4.102,43.1,,,,
1204,12/06/21 06:00:00 PM,4.102,0.0,,,,
1205,12/06/21 07:00:00 PM,4.102,0.0,,,,
1206,12/06/21 08:00:00 PM,4.207,0.0,,,,
1207,12/06/21 09:00:00 PM,4.207,0.0,,,,
1208,12/06/21 10:00:00 PM,4.207,0.0,,,,
1209,12/06/21 11:00:00 PM,4.207,0.0,,,,
1210,12/07/21 12:00:00 AM,4.207,0.0,,,,
1211,12/07/21 01:00:00 AM,4.207,0.0,,,,
1212,12/07/21 02:00:00 AM,4.207,0.0,,,,
1213,12/07/21 03:00:00 AM,4.207,0.0,,,,
1214,12/07/21 04:00:00 AM,4.207,0.0,,,,
1215,12/07/21 05:00:00 AM,4.207,0.0,,,,
1216,12/07/21 06:00:00 AM,4.311,0.0,,,,
1217,12/07/21 07:00:00 AM,4.207,0.0,,,,
1218,12/07/21 08:00:00 AM,4.207,0.0,,,,
1219,12/07/21 09:00:00 AM,4.311,64.6,,,,
1220,12/07/21 10:00:00 AM,4.311,118.4,,,,
1221,12/07/21 11:00:00 AM,4.415,161.5,,,,
1222,12/07/21 12:00:00 PM,4.623,172.2,,,,
1223,12/07/21 01:00:00 PM,4.727,161.5,,,,
1224,12/07/21 02:00:00 PM,4.727,161.5,,,,
1225,12/07/21 03:00:00 PM,4.415,247.6,,,,
1226,12/07/21 04:00:00 PM,4.519,139.9,,,,
1227,12/07/21 05:00:00 PM,4.415,75.3,,,,
1228,12/07/21 06:00:00 PM,4.415,0.0,,,,
1229,12/07/21 07:00:00 PM,4.415,0.0,,,,
1230,12/07/21 08:00:00 PM,4.415,0.0,,,,
1231,12/07/21 09:00:00 PM,4.311,0.0,,,,
1232,12/07/21 10:00:00 PM,4.311,0.0,,,,
1233,12/07/21 11:00:00 PM,4.311,0.0,,,,
1234,12/08/21 12:00:00 AM,4.311,0.0,,,,
1235,12/08/21 01:00:00 AM,4.311,0.0,,,,
1236,12/08/21 02:00:00 AM,4.311,0.0,,,,
1237,12/08/21 03:00:00 AM,4.311,0.0,,,,
1238,12/08/21 04:00:00 AM,4.207,0.0,,,,
1239,12/08/21 05:00:00 AM,4.207,0.0,,,,
1240,12/08/21 06:00:00 AM,4.311,0.0,,,,
1241,12/08/21 07:00:00 AM,4.311,0.0,,,,
1242,12/08/21 08:00:00 AM,4.311,0.0,,,,
1243,12/08/21 09:00:00 AM,4.415,172.2,,,,
1244,12/08/21 10:00:00 AM,4.415,312.2,,,,
1245,12/08/21 11:00:00 AM,4.519,1044.1,,,,
1246,12/08/21 12:00:00 PM,4.519,279.9,,,,
1247,12/08/21 01:00:00 PM,4.727,1054.9,,,,
1248,12/08/21 02:00:00 PM,4.727,807.3,,,,
1249,12/08/21 03:00:00 PM,4.623,602.8,,,,
1250,12/08/21 04:00:00 PM,4.519,678.1,,,,
1251,12/08/21 05:00:00 PM,4.311,247.6,,,,
1252,12/08/21 06:00:00 PM,4.311,0.0,,,,
1253,12/08/21 07:00:00 PM,4.311,0.0,,,,
1254,12/08/21 08:00:00 PM,4.311,0.0,,,,
1255,12/08/21 09:00:00 PM,4.311,0.0,,,,
1256,12/08/21 10:00:00 PM,4.311,0.0,,,,
1257,12/08/21 11:00:00 PM,4.311,0.0,,,,
1258,12/09/21 12:00:00 AM,4.311,0.0,,,,
1259,12/09/21 01:00:00 AM,4.311,0.0,,,,
1260,12/09/21 02:00:00 AM,4.311,0.0,,,,
1261,12/09/21 03:00:00 AM,4.311,0.0,,,,
1262,12/09/21 04:00:00 AM,4.207,0.0,,,,
1263,12/09/21 05:00:00 AM,4.207,0.0,,,,
1264,12/09/21 06:00:00 AM,4.207,0.0,,,,
1265,12/09/21 07:00:00 AM,4.207,0.0,,,,
1266,12/09/21 08:00:00 AM,4.207,0.0,,,,
1267,12/09/21 09:00:00 AM,4.207,118.4,,,,
1268,12/09/21 10:00:00 AM,4.311,118.4,,,,
1269,12/09/21 11:00:00 AM,4.415,161.5,,,,
1270,12/09/21 12:00:00 PM,4.519,193.8,,,,
1271,12/09/21 01:00:00 PM,4.519,172.2,,,,
1272,12/09/21 02:00:00 PM,4.623,172.2,,,,
1273,12/09/21 03:00:00 PM,4.519,269.1,,,,
1274,12/09/21 04:00:00 PM,4.415,150.7,,,,
1275,12/09/21 05:00:00 PM,4.415,86.1,,,,
1276,12/09/21 06:00:00 PM,4.311,0.0,,,,
1277,12/09/21 07:00:00 PM,4.415,0.0,,,,
1278,12/09/21 08:00:00 PM,4.311,0.0,,,,
1279,12/09/21 09:00:00 PM,4.415,0.0,,,,
1280,12/09/21 10:00:00 PM,4.311,0.0,,,,
1281,12/09/21 11:00:00 PM,4.311,0.0,,,,
1282,12/10/21 12:00:00 AM,4.311,0.0,,,,
1283,12/10/21 01:00:00 AM,4.311,0.0,,,,
1284,12/10/21 02:00:00 AM,4.311,0.0,,,,
1285,12/10/21 03:00:00 AM,4.311,0.0,,,,
1286,12/10/21 04:00:00 AM,4.311,0.0,,,,
1287,12/10/21 05:00:00 AM,4.311,0.0,,,,
1288,12/10/21 06:00:00 AM,4.311,0.0,,,,
1289,12/10/21 07:00:00 AM,4.311,0.0,,,,
1290,12/10/21 08:00:00 AM,4.311,0.0,,,,
1291,12/10/21 09:00:00 AM,4.311,64.6,,,,
1292,12/10/21 10:00:00 AM,4.415,129.2,,,,
1293,12/10/21 11:00:00 AM,4.519,161.5,,,,
1294,12/10/21 12:00:00 PM,4.519,226.0,,,,
1295,12/10/21 01:00:00 PM,4.727,183.0,,,,
1296,12/10/21 02:00:00 PM,4.831,204.5,,,,
1297,12/10/21 03:00:00 PM,4.623,301.4,,,,
1298,12/10/21 04:00:00 PM,4.519,183.0,,,,
1299,12/10/21 05:00:00 PM,4.519,75.3,,,,
1300,12/10/21 06:00:00 PM,4.415,0.0,,,,
1301,12/10/21 07:00:00 PM,4.415,0.0,,,,
1302,12/10/21 08:00:00 PM,4.415,0.0,,,,
1303,12/10/21 09:00:00 PM,4.311,0.0,,,,
1304,12/10/21 10:00:00 PM,4.415,0.0,,,,
1305,12/10/21 11:00:00 PM,4.415,0.0,,,,
1306,12/11/21 12:00:00 AM,4.311,0.0,,,,
1307,12/11/21 01:00:00 AM,4.311,0.0,,,,
1308,12/11/21 02:00:00 AM,4.311,0.0,,,,
1309,12/11/21 03:00:00 AM,4.311,0.0,,,,
1310,12/11/21 04:00:00 AM,4.311,0.0,,,,
1311,12/11/21 05:00:00 AM,4.311,0.0,,,,
1312,12/11/21 06:00:00 AM,4.311,0.0,,,,
1313,12/11/21 07:00:00 AM,4.311,0.0,,,,
1314,12/11/21 08:00:00 AM,4.311,0.0,,,,
1315,12/11/21 09:00:00 AM,4.311,75.3,,,,
1316,12/11/21 10:00:00 AM,4.311,721.2,,,,
1317,12/11/21 11:00:00 AM,4.415,904.2,,,,
1318,12/11/21 12:00:00 PM,4.519,1334.7,,,,
1319,12/11/21 01:00:00 PM,4.415,409.0,,,,
1320,12/11/21 02:00:00 PM,4.415,150.7,,,,
1321,12/11/21 03:00:00 PM,4.415,86.1,,,,
1322,12/11/21 04:00:00 PM,4.311,10.8,,,,
1323,12/11/21 05:00:00 PM,4.311,0.0,,,,
1324,12/11/21 06:00:00 PM,4.311,0.0,,,,
1325,12/11/21 07:00:00 PM,4.311,0.0,,,,
1326,12/11/21 08:00:00 PM,4.311,0.0,,,,
1327,12/11/21 09:00:00 PM,4.311,0.0,,,,
1328,12/11/21 10:00:00 PM,4.311,0.0,,,,
1329,12/11/21 11:00:00 PM,4.311,0.0,,,,
1330,12/12/21 12:00:00 AM,4.311,0.0,,,,
1331,12/12/21 01:00:00 AM,4.311,0.0,,,,
1332,12/12/21 02:00:00 AM,4.311,0.0,,,,
1333,12/12/21 03:00:00 AM,4.311,0.0,,,,
1334,12/12/21 04:00:00 AM,4.311,0.0,,,,
1335,12/12/21 05:00:00 AM,4.311,0.0,,,,
1336,12/12/21 06:00:00 AM,4.311,0.0,,,,
1337,12/12/21 07:00:00 AM,4.311,0.0,,,,
1338,12/12/21 08:00:00 AM,4.311,0.0,,,,
1339,12/12/21 09:00:00 AM,4.311,0.0,,,,
1340,12/12/21 10:00:00 AM,4.311,32.3,,,,
1341,12/12/21 11:00:00 AM,4.311,64.6,,,,
1342,12/12/21 12:00:00 PM,4.311,53.8,,,,
1343,12/12/21 01:00:00 PM,4.311,75.3,,,,
1344,12/12/21 02:00:00 PM,4.311,75.3,,,,
1345,12/12/21 03:00:00 PM,4.311,96.9,,,,
1346,12/12/21 04:00:00 PM,4.311,118.4,,,,
1347,12/12/21 05:00:00 PM,4.311,10.8,,,,
1348,12/12/21 06:00:00 PM,4.311,0.0,,,,
1349,12/12/21 07:00:00 PM,4.311,0.0,,,,
1350,12/12/21 08:00:00 PM,4.311,0.0,,,,
1351,12/12/21 09:00:00 PM,4.311,0.0,,,,
1352,12/12/21 10:00:00 PM,4.311,0.0,,,,
1353,12/12/21 11:00:00 PM,4.311,0.0,,,,
1354,12/13/21 12:00:00 AM,4.207,0.0,,,,
1355,12/13/21 01:00:00 AM,4.207,0.0,,,,
1356,12/13/21 02:00:00 AM,4.207,0.0,,,,
1357,12/13/21 03:00:00 AM,4.207,0.0,,,,
1358,12/13/21 04:00:00 AM,4.207,0.0,,,,
1359,12/13/21 05:00:00 AM,4.207,0.0,,,,
1360,12/13/21 06:00:00 AM,4.207,0.0,,,,
1361,12/13/21 07:00:00 AM,4.207,0.0,,,,
1362,12/13/21 08:00:00 AM,4.311,0.0,,,,
1363,12/13/21 09:00:00 AM,4.207,0.0,,,,
1364,12/13/21 10:00:00 AM,4.207,10.8,,,,
1365,12/13/21 11:00:00 AM,4.311,21.5,,,,
1366,12/13/21 12:00:00 PM,4.207,21.5,,,,
1367,12/13/21 01:00:00 PM,4.207,53.8,,,,
1368,12/13/21 02:00:00 PM,4.207,10.8,,,,
1369,12/13/21 03:00:00 PM,4.207,21.5,,,,
1370,12/13/21 04:00:00 PM,4.207,21.5,,,,
1371,12/13/21 05:00:00 PM,4.207,43.1,,,,
1372,12/13/21 06:00:00 PM,4.311,0.0,,,,
1373,12/13/21 07:00:00 PM,4.311,0.0,,,,
1374,12/13/21 08:00:00 PM,4.207,0.0,,,,
1375,12/13/21 09:00:00 PM,4.311,0.0,,,,
1376,12/13/21 10:00:00 PM,4.311,0.0,,,,
1377,12/13/21 11:00:00 PM,4.311,0.0,,,,
1378,12/14/21 12:00:00 AM,4.311,0.0,,,,
1379,12/14/21 01:00:00 AM,4.207,0.0,,,,
1380,12/14/21 02:00:00 AM,4.207,0.0,,,,
1381,12/14/21 03:00:00 AM,4.311,0.0,,,,
1382,12/14/21 04:00:00 AM,4.207,0.0,,,,
1383,12/14/21 05:00:00 AM,4.207,0.0,,,,
1384,12/14/21 06:00:00 AM,4.207,0.0,,,,
1385,12/14/21 07:00:00 AM,4.207,0.0,,,,
1386,12/14/21 08:00:00 AM,4.207,0.0,,,,
1387,12/14/21 09:00:00 AM,4.207,0.0,,,,
1388,12/14/21 10:00:00 AM,4.207,10.8,,,,
1389,12/14/21 11:00:00 AM,4.207,21.5,,,,
1390,12/14/21 12:00:00 PM,4.311,75.3,,,,
1391,12/14/21 01:00:00 PM,4.311,21.5,,,,
1392,12/14/21 02:00:00 PM,4.311,32.3,,,,
1393,12/14/21 03:00:00 PM,4.311,10.8,,,,
1394,12/14/21 04:00:00 PM,4.311,21.5,,,,
1395,12/14/21 05:00:00 PM,4.207,0.0,,,,
1396,12/14/21 06:00:00 PM,4.207,0.0,,,,
1397,12/14/21 07:00:00 PM,4.207,0.0,,,,
1398,12/14/21 08:00:00 PM,4.207,0.0,,,,
1399,12/14/21 09:00:00 PM,4.207,0.0,,,,
1400,12/14/21 10:00:00 PM,4.207,0.0,,,,
1401,12/14/21 11:00:00 PM,4.207,0.0,,,,
1402,12/15/21 12:00:00 AM,4.207,0.0,,,,
1403,12/15/21 01:00:00 AM,4.207,0.0,,,,
1404,12/15/21 02:00:00 AM,4.207,0.0,,,,
1405,12/15/21 03:00:00 AM,4.207,0.0,,,,
1406,12/15/21 04:00:00 AM,4.207,0.0,,,,
1407,12/15/21 05:00:00 AM,4.207,0.0,,,,
1408,12/15/21 06:00:00 AM,4.102,0.0,,,,
1409,12/15/21 07:00:00 AM,4.207,0.0,,,,
1410,12/15/21 08:00:00 AM,4.207,0.0,,,,
1411,12/15/21 09:00:00 AM,4.207,0.0,,,,
1412,12/15/21 10:00:00 AM,4.207,0.0,,,,
1413,12/15/21 11:00:00 AM,4.207,0.0,,,,
1414,12/15/21 12:00:00 PM,4.207,0.0,,,,
1415,12/15/21 01:00:00 PM,4.207,0.0,,,,
1416,12/15/21 02:00:00 PM,4.207,0.0,,,,
1417,12/15/21 03:00:00 PM,4.207,0.0,,,,
1418,12/15/21 04:00:00 PM,4.207,0.0,,,,
1419,12/15/21 05:00:00 PM,4.207,0.0,,,,
1420,12/15/21 06:00:00 PM,4.207,0.0,,,,
1421,12/15/21 07:00:00 PM,4.207,0.0,,,,
1422,12/15/21 08:00:00 PM,4.207,0.0,,,,
1423,12/15/21 09:00:00 PM,4.207,0.0,,,,
1424,12/15/21 10:00:00 PM,4.311,0.0,,,,
1425,12/15/21 11:00:00 PM,4.311,0.0,,,,
1426,12/16/21 12:00:00 AM,4.311,0.0,,,,
1427,12/16/21 01:00:00 AM,4.311,0.0,,,,
1428,12/16/21 02:00:00 AM,4.311,0.0,,,,
1429,12/16/21 03:00:00 AM,4.311,0.0,,,,
1430,12/16/21 04:00:00 AM,4.311,0.0,,,,
1431,12/16/21 05:00:00 AM,4.311,0.0,,,,
1432,12/16/21 06:00:00 AM,4.311,0.0,,,,
1433,12/16/21 07:00:00 AM,4.207,0.0,,,,
1434,12/16/21 08:00:00 AM,4.311,0.0,,,,
1435,12/16/21 09:00:00 AM,4.311,0.0,,,,
1436,12/16/21 10:00:00 AM,4.311,0.0,,,,
1437,12/16/21 11:00:00 AM,4.311,0.0,,,,
1438,12/16/21 12:00:00 PM,4.207,0.0,,,,
1439,12/16/21 01:00:00 PM,4.207,0.0,,,,
1440,12/16/21 02:00:00 PM,4.311,0.0,,,,
1441,12/16/21 03:00:00 PM,4.311,0.0,,,,
1442,12/16/21 04:00:00 PM,4.311,0.0,,,,
1443,12/16/21 05:00:00 PM,4.311,0.0,,,,
1444,12/16/21 06:00:00 PM,4.311,0.0,,,,
1445,12/16/21 07:00:00 PM,4.311,0.0,,,,
1446,12/16/21 08:00:00 PM,4.311,0.0,,,,
1447,12/16/21 09:00:00 PM,4.311,0.0,,,,
1448,12/16/21 10:00:00 PM,4.311,0.0,,,,
1449,12/16/21 11:00:00 PM,4.311,0.0,,,,
1450,12/17/21 12:00:00 AM,4.311,0.0,,,,
1451,12/17/21 01:00:00 AM,4.415,0.0,,,,
1452,12/17/21 02:00:00 AM,4.311,0.0,,,,
1453,12/17/21 03:00:00 AM,4.415,0.0,,,,
1454,12/17/21 04:00:00 AM,4.415,0.0,,,,
1455,12/17/21 05:00:00 AM,4.415,0.0,,,,
1456,12/17/21 06:00:00 AM,4.415,0.0,,,,
1457,12/17/21 07:00:00 AM,4.311,0.0,,,,
1458,12/17/21 08:00:00 AM,4.311,0.0,,,,
1459,12/17/21 09:00:00 AM,4.415,0.0,,,,
1460,12/17/21 10:00:00 AM,4.311,0.0,,,,
1461,12/17/21 11:00:00 AM,4.311,0.0,,,,
1462,12/17/21 12:00:00 PM,4.311,0.0,,,,
1463,12/17/21 01:00:00 PM,4.311,0.0,,,,
1464,12/17/21 02:00:00 PM,4.311,0.0,,,,
1465,12/17/21 03:00:00 PM,4.311,0.0,,,,
1466,12/17/21 04:00:00 PM,4.311,0.0,,,,
1467,12/17/21 05:00:00 PM,4.311,0.0,,,,
1468,12/17/21 06:00:00 PM,4.207,0.0,,,,
1469,12/17/21 07:00:00 PM,4.207,0.0,,,,
1470,12/17/21 08:00:00 PM,4.311,0.0,,,,
1471,12/17/21 09:00:00 PM,4.311,0.0,,,,
1472,12/17/21 10:00:00 PM,4.311,0.0,,,,
1473,12/17/21 11:00:00 PM,4.207,0.0,,,,
1474,12/18/21 12:00:00 AM,4.207,0.0,,,,
1475,12/18/21 01:00:00 AM,4.207,0.0,,,,
1476,12/18/21 02:00:00 AM,4.207,0.0,,,,
1477,12/18/21 03:00:00 AM,4.207,0.0,,,,
1478,12/18/21 04:00:00 AM,4.207,0.0,,,,
1479,12/18/21 05:00:00 AM,4.311,0.0,,,,
1480,12/18/21 06:00:00 AM,4.311,0.0,,,,
1481,12/18/21 07:00:00 AM,4.311,0.0,,,,
1482,12/18/21 08:00:00 AM,4.311,0.0,,,,
1483,12/18/21 09:00:00 AM,4.311,0.0,,,,
1484,12/18/21 10:00:00 AM,4.311,0.0,,,,
1485,12/18/21 11:00:00 AM,4.207,0.0,,,,
1486,12/18/21 12:00:00 PM,4.207,0.0,,,,
1487,12/18/21 01:00:00 PM,4.311,0.0,,,,
1488,12/18/21 02:00:00 PM,4.207,0.0,,,,
1489,12/18/21 03:00:00 PM,4.311,0.0,,,,
1490,12/18/21 04:00:00 PM,4.207,0.0,,,,
1491,12/18/21 05:00:00 PM,4.207,0.0,,,,
1492,12/18/21 06:00:00 PM,4.207,0.0,,,,
1493,12/18/21 07:00:00 PM,4.311,0.0,,,,
1494,12/18/21 08:00:00 PM,4.415,0.0,,,,
1495,12/18/21 09:00:00 PM,4.415,0.0,,,,
1496,12/18/21 10:00:00 PM,4.415,0.0,,,,
1497,12/18/21 11:00:00 PM,4.415,0.0,,,,
1498,12/19/21 12:00:00 AM,4.415,0.0,,,,
1499,12/19/21 01:00:00 AM,4.415,0.0,,,,
1500,12/19/21 02:00:00 AM,4.415,0.0,,,,
1501,12/19/21 03:00:00 AM,4.415,0.0,,,,
1502,12/19/21 04:00:00 AM,4.415,0.0,,,,
1503,12/19/21 05:00:00 AM,4.415,0.0,,,,
1504,12/19/21 06:00:00 AM,4.415,0.0,,,,
1505,12/19/21 07:00:00 AM,4.415,0.0,,,,
1506,12/19/21 08:00:00 AM,4.415,0.0,,,,
1507,12/19/21 09:00:00 AM,4.415,0.0,,,,
1508,12/19/21 10:00:00 AM,4.415,0.0,,,,
1509,12/19/21 11:00:00 AM,4.415,0.0,,,,
1510,12/19/21 12:00:00 PM,4.415,0.0,,,,
1511,12/19/21 01:00:00 PM,4.415,10.8,,,,
1512,12/19/21 02:00:00 PM,4.415,0.0,,,,
1513,12/19/21 03:00:00 PM,4.415,0.0,,,,
1514,12/19/21 04:00:00 PM,4.415,0.0,,,,
1515,12/19/21 05:00:00 PM,4.415,0.0,,,,
1516,12/19/21 06:00:00 PM,4.415,0.0,,,,
1517,12/19/21 07:00:00 PM,4.415,0.0,,,,
1518,12/19/21 08:00:00 PM,4.415,0.0,,,,
1519,12/19/21 09:00:00 PM,4.415,0.0,,,,
1520,12/19/21 10:00:00 PM,4.311,0.0,,,,
1521,12/19/21 11:00:00 PM,4.311,0.0,,,,
1522,12/20/21 12:00:00 AM,4.311,0.0,,,,
1523,12/20/21 01:00:00 AM,4.311,0.0,,,,
1524,12/20/21 02:00:00 AM,4.311,0.0,,,,
1525,12/20/21 03:00:00 AM,4.311,0.0,,,,
1526,12/20/21 04:00:00 AM,4.311,0.0,,,,
1527,12/20/21 05:00:00 AM,4.311,0.0,,,,
1528,12/20/21 06:00:00 AM,4.311,0.0,,,,
1529,12/20/21 07:00:00 AM,4.415,0.0,,,,
1530,12/20/21 08:00:00 AM,4.311,0.0,,,,
1531,12/20/21 09:00:00 AM,4.311,0.0,,,,
1532,12/20/21 10:00:00 AM,4.311,0.0,,,,
1533,12/20/21 11:00:00 AM,4.311,0.0,,,,
1534,12/20/21 12:00:00 PM,4.311,10.8,,,,
1535,12/20/21 01:00:00 PM,4.311,0.0,,,,
1536,12/20/21 02:00:00 PM,4.311,10.8,,,,
1537,12/20/21 03:00:00 PM,4.311,21.5,,,,
1538,12/20/21 04:00:00 PM,4.311,10.8,,,,
1539,12/20/21 05:00:00 PM,4.415,0.0,,,,
1540,12/20/21 06:00:00 PM,4.415,0.0,,,,
1541,12/20/21 07:00:00 PM,4.311,0.0,,,,
1542,12/20/21 08:00:00 PM,4.311,0.0,,,,
1543,12/20/21 09:00:00 PM,4.311,0.0,,,,
1544,12/20/21 10:00:00 PM,4.311,0.0,,,,
1545,12/20/21 11:00:00 PM,4.311,0.0,,,,
1546,12/21/21 12:00:00 AM,4.311,0.0,,,,
1547,12/21/21 01:00:00 AM,4.311,0.0,,,,
1548,12/21/21 02:00:00 AM,4.311,0.0,,,,
1549,12/21/21 03:00:00 AM,4.311,0.0,,,,
1550,12/21/21 04:00:00 AM,4.415,0.0,,,,
1551,12/21/21 05:00:00 AM,4.311,0.0,,,,
1552,12/21/21 06:00:00 AM,4.415,0.0,,,,
1553,12/21/21 07:00:00 AM,4.415,0.0,,,,
1554,12/21/21 08:00:00 AM,4.519,0.0,,,,
1555,12/21/21 09:00:00 AM,4.415,0.0,,,,
1556,12/21/21 10:00:00 AM,4.415,10.8,,,,
1557,12/21/21 11:00:00 AM,4.415,21.5,,,,
1558,12/21/21 12:00:00 PM,4.519,53.8,,,,
1559,12/21/21 01:00:00 PM,4.415,21.5,,,,
1560,12/21/21 02:00:00 PM,4.415,43.1,,,,
1561,12/21/21 03:00:00 PM,4.415,0.0,,,,
1562,12/21/21 04:00:00 PM,4.519,0.0,,,,
1563,12/21/21 05:00:00 PM,4.519,0.0,,,,
1564,12/21/21 06:00:00 PM,4.415,0.0,,,,
1565,12/21/21 07:00:00 PM,4.519,0.0,,,,
1566,12/21/21 08:00:00 PM,4.415,0.0,,,,
1567,12/21/21 09:00:00 PM,4.519,0.0,,,,
1568,12/21/21 10:00:00 PM,4.519,0.0,,,,
1569,12/21/21 11:00:00 PM,4.519,0.0,,,,
1570,12/22/21 12:00:00 AM,4.415,0.0,,,,
1571,12/22/21 01:00:00 AM,4.519,0.0,,,,
1572,12/22/21 02:00:00 AM,4.415,0.0,,,,
1573,12/22/21 03:00:00 AM,4.415,0.0,,,,
1574,12/22/21 04:00:00 AM,4.519,0.0,,,,
1575,12/22/21 05:00:00 AM,4.415,0.0,,,,
1576,12/22/21 06:00:00 AM,4.415,0.0,,,,
1577,12/22/21 07:00:00 AM,4.519,0.0,,,,
1578,12/22/21 08:00:00 AM,4.415,0.0,,,,
1579,12/22/21 09:00:00 AM,4.415,0.0,,,,
1580,12/22/21 10:00:00 AM,4.415,0.0,,,,
1581,12/22/21 11:00:00 AM,4.415,0.0,,,,
1582,12/22/21 12:00:00 PM,4.415,0.0,,,,
1583,12/22/21 01:00:00 PM,4.415,0.0,,,,
1584,12/22/21 02:00:00 PM,4.415,0.0,,,,
1585,12/22/21 03:00:00 PM,4.415,0.0,,,,
1586,12/22/21 04:00:00 PM,4.415,0.0,,,,
1587,12/22/21 05:00:00 PM,4.415,0.0,,,,
1588,12/22/21 06:00:00 PM,4.415,0.0,,,,
1589,12/22/21 07:00:00 PM,4.415,0.0,,,,
1590,12/22/21 08:00:00 PM,4.415,0.0,,,,
1591,12/22/21 09:00:00 PM,4.415,0.0,,,,
1592,12/22/21 10:00:00 PM,4.415,0.0,,,,
1593,12/22/21 11:00:00 PM,4.415,0.0,,,,
