1	2020-08-30 17:30:00	434.92
1	2020-08-30 17:45:00	22.699
1	2020-08-30 18:00:00	19.026
1	2020-08-30 18:15:00	18.121
1	2020-08-30 18:30:00	16.8
1	2020-08-30 18:45:00	15.356
1	2020-08-30 19:00:00	13.629
1	2020-08-30 19:15:00	11.176
1	2020-08-30 19:30:00	7.6666
1	2020-08-30 19:45:00	2.9873
1	2020-08-30 20:00:00	0.41793
1	2020-08-30 20:15:00	0.0090302
1	2020-08-30 20:30:00	0.00082092
1	2020-08-30 20:45:00	0.00057465
1	2020-08-30 21:00:00	0.00065674
1	2020-08-30 21:15:00	0.00065674
1	2020-08-30 21:30:00	0.00073883
1	2020-08-30 21:45:00	0.00073883
1	2020-08-30 22:00:00	0.00082092
1	2020-08-30 22:15:00	0.00073883
1	2020-08-30 22:30:00	0.00090302
1	2020-08-30 22:45:00	0.00098511
1	2020-08-30 23:00:00	0.00090302
1	2020-08-30 23:15:00	0.00090302
1	2020-08-30 23:30:00	0.00090302
1	2020-08-30 23:45:00	0.0011493
1	2020-08-31 00:00:00	0.00065674
1	2020-08-31 00:15:00	0.00098511
1	2020-08-31 00:30:00	0.00090302
1	2020-08-31 00:45:00	0.00090302
1	2020-08-31 01:00:00	0.00090302
1	2020-08-31 01:15:00	0.00082092
